day,symbol,contract_address,deposits_volume,borrows_volume
2023-10-07,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1675.9147433484782,0.0
2023-10-06,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2556.8286855692863,0.0
2023-10-05,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2227.0301236263667,0.0
2023-10-03,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,5597.618624655156,0.0
2023-10-02,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,14711.630517152184,0.0
2023-10-01,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,34655.41895279266,77386.03472222216
2023-09-30,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,21509.685873459162,0.0
2023-09-28,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,83468.16821257891,15147.387500000033
2023-09-27,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,6230.129516370077,144399.71875000015
2023-09-26,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,731.1744042173998,67937.54513888883
2023-09-24,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,363577.151747146,0.0
2023-09-23,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1282.889328623604,0.0
2023-09-22,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,27.088114287776666,0.0
2023-09-20,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,6556.205991319431,0.0
2023-09-19,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1772.8365783582574,0.0
2023-09-17,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,5538.265643751016,0.0
2023-09-16,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,38269.310416666674,1577.1055810455975
2023-09-15,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1265.0034858762415,0.0
2023-09-14,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1167.0277083333342,0.0
2023-09-10,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,5053.01385068312,0.0
2023-09-09,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,5840.310774097231,0.0
2023-09-04,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,66940.7500000001,780.9754166666678
2023-09-03,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1111.8271621008125,1697.9330208333322
2023-08-30,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,171632.3892612491,2094.49173611111
2023-08-26,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,114.72790988412483,0.0
2023-08-25,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,3476.9743371104246,0.0
2023-08-24,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,6174535.470594198,0.0
2023-08-23,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1.0422736805555546,0.0
2023-08-22,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,9804.837467360421,0.0
2023-08-21,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,109261.26041666657,109261.26041666657
2023-08-20,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1228.044202466667,0.0
2023-08-19,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,998.6421049987017,0.0
2023-08-18,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,47828.95124083471,0.0
2023-08-15,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,100880.06144999994,0.0
2023-08-14,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,48573.80147077277,251429.83333333328
2023-08-13,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,437066.6422369997,0.0
2023-08-12,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,295232.77573720075,0.0
2023-08-10,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,12336.12110969823,0.0
2023-08-07,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,153419.34226741284,78969.49756944447
2023-08-06,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,488.19572488147986,277159.5393604661
2023-08-04,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,5709.073401682194,1297.6710416666665
2023-08-03,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1926087.6339225718,1315.2377083333329
2023-08-02,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1367446.184991797,131946.96527777772
2023-08-01,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,63939.04906175963,0.0
2023-07-31,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1850.616729239902,0.0
2023-07-30,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,263328.5233985097,234791.5594042789
2023-07-29,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,45365.78459198915,80709.37378472227
2023-07-17,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,50558.63368888879,0.0
2023-06-18,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,228433.16461269814,24.7425566435347
2023-07-16,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,202287.9479031286,243061.5811335056
2023-07-25,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,11129.724338881913,55648.60937499999
2023-07-19,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,224732.1447476743,220441.9876537869
2023-07-22,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,18801.28807105659,1145.9192893110258
2023-07-23,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,73983.93708828231,9962.215000000011
2023-05-26,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2002.1557921924825,0.0
2023-05-22,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,114504.30096300585,0.0
2023-07-06,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,22.016944149388863,557602.9526638438
2023-07-13,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,868548.3188937275,0.0
2023-07-04,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1003.6694571728841,0.0
2023-05-27,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,203.74750365884796,0.0
2023-06-01,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,34138.910668303506,3183.50902777778
2023-07-18,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,12301.291701010323,0.0
2023-06-30,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,6154.902065313423,240866.79163194462
2023-07-20,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,240945.92792550795,0.0
2023-06-22,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,378613.4921970875,0.0
2023-06-25,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,97.85814604648439,0.0
2023-06-02,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0.16533782118055612,9.379256826761607
2023-07-08,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,3348.483819589742,0.0
2023-06-20,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,47494.20462222223,0.0
2023-06-10,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,6035.19374835068,0.0
2023-07-15,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0.8749313888888891,0.0
2023-07-21,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,38599.99613310454,368335.1203755251
2023-07-02,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,198167.21203858563,0.0
2023-06-24,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,325.79278211427624,53.30673516756262
2023-07-26,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,13580.503211098527,220382.3337730846
2023-04-12,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0.3584797743055557,0.0
2023-07-14,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,103548.10412212498,8180.102812499998
2023-06-13,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,77809.96997890256,0.0
2023-07-07,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,1001.34362856419,0.0
2023-05-04,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,24366.306448958338,0.0
2023-04-13,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,195269.0462959562,0.0
2023-04-14,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,3878.5619261939346,0.0
2023-06-23,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,921.0755241495048,0.0
2023-04-16,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,3861.262236451787,0.0
2023-04-28,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,24480.54456230138,3495.5508680555513
2023-06-26,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,124138.22232317658,0.0
2023-06-17,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,17314.545121835275,16840.227512976937
2023-04-18,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,9.278890430068722,0.0
2023-07-09,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,233043.37298640516,0.0
2023-06-28,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,7952.753416976496,0.0
2023-07-03,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,49718.676730648906,140113.68749999962
2024-01-23,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1609249976.3087368,13475396.883145574
2024-01-22,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,2411291842.923866,30779369.804857593
2024-01-21,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1205869161.8116016,5886126.822839178
2024-01-20,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1414507077.9126313,6143649.67223001
2024-01-19,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,802605560.423845,2028242.7594724218
2024-01-18,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,220015043.87520942,8690691.273624146
2024-01-17,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1005619274.8225033,2466366.77939809
2024-01-16,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,207771228.32153547,3558149.106932257
2024-01-15,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,4824512.119683862,6739352.430811856
2024-01-14,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1205395148.038912,1022596.5546440006
2024-01-13,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1208412219.6407373,10348664.340590615
2024-01-12,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1619170030.3731198,10216148.699647313
2024-01-11,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1815377117.8754795,3875110.526469195
2024-01-10,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1009659468.9026535,9071257.860718876
2024-01-09,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,3232383864.53517,8129896.528316605
2024-01-08,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1009285129.7421795,8657413.243739635
2024-01-07,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,602619130.4072889,2851402.0054845796
2024-01-06,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,802054750.4485812,3306647.8231751234
2024-01-05,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,3016130669.387089,3617532.853575842
2024-01-04,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1629151219.5404928,6633213.125691424
2024-01-03,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1029683586.5035557,14024193.884316362
2024-01-02,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1214700651.5940359,7821241.982335144
2024-01-01,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1404079730.9589615,2658725.5114232586
2023-12-31,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1205966665.2695248,5232466.199159724
2023-12-30,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,606286846.6909367,3292545.0916227982
2023-12-29,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1231949450.6623588,4969898.133061679
2023-12-28,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1412830204.4766743,7451199.657675549
2023-12-27,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,614325133.1915512,6468126.757761361
2023-12-26,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,636385757.5685517,2035152.5601856927
2023-12-25,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,603057080.1253674,6117572.709875132
2023-12-24,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,810854142.318886,2074895.4947221896
2023-12-23,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,642520550.6455824,7658944.892748637
2023-12-22,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1206773774.6521554,1080709.5193235946
2023-12-21,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,606650396.003874,1576781.7340849654
2023-12-20,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1202116486.0083287,3143155.9403250543
2023-12-19,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1007805497.1695478,313484.78634588874
2023-12-18,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,604802394.8355316,4941881.315999494
2023-12-17,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,637584178.2917434,115481.8858063337
2023-12-16,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,802814141.4607484,8081996.812600454
2023-12-15,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,11241466.84681574,1768447.166981579
2023-12-14,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,401434281.9458125,820543.6300026298
2023-12-13,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,805506909.1217622,8678865.066929152
2023-12-12,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1057068978.8165734,4916860.37842422
2023-12-11,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,604564186.5306067,4087958.0747872824
2023-12-10,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,606690828.9856606,502167.7868240371
2023-12-09,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,802148842.0904946,320401.54611141444
2023-12-08,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,802763831.9127544,2955343.484877046
2023-12-07,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,601742009.8552086,2039596.563780134
2023-12-06,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,201616743.4851721,287337.238579075
2023-12-05,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,402396554.20248014,4946879.168563838
2023-12-04,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,3998022.2809948125,2414244.447583454
2023-12-03,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1983825.8125029746,826084.3110727104
2023-12-02,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,807377746.1150591,7081667.198671712
2023-12-01,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,200803775.84158596,1097538.5247245051
2023-11-30,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,94774.6811592631,1991292.925358565
2023-11-29,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,400902377.3618402,1337881.491322791
2023-11-28,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,201503280.0536244,299941.578792424
2023-11-27,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,804645719.3241737,1415444.7239934213
2023-11-26,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,203046889.9028154,392847.66573311196
2023-11-25,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,200610769.62662742,82607.09144931436
2023-11-24,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,802045879.4916294,423580.27742635534
2023-11-23,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,401864476.10590017,682102.7725671193
2023-11-22,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,522423441.36036974,502387.3407608134
2023-11-21,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,2502469.330246873,1859433.0559800796
2023-11-20,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,202704955.86358264,980328.1299895914
2023-11-19,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1057314287.8114699,1460767.6085506694
2023-11-18,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1403500387.7145483,1990003.8577434914
2023-11-17,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,801722304.5537826,1499875.0376816534
2023-11-16,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,633982834.7663797,5371157.956333033
2023-11-15,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1006637064.3899598,2977125.3684052275
2023-11-14,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,803635240.9836049,460128.34004994866
2023-11-13,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,801579526.0613735,2208245.1947743576
2023-11-12,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,400961609.6541578,172174.3477620925
2023-11-11,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,2203699648.154696,1728289.0856487611
2023-11-10,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1301647535.667462,4423077.531516464
2023-11-09,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,3669340925.5579357,1903649.5653709364
2023-11-08,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,400533882.7228897,3209005.8130350835
2023-11-07,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,202685395.40644938,448195.2587664493
2023-11-06,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,403559230.84389657,1189269.7577898349
2023-11-05,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1401861653.4565153,2351412.386711911
2023-11-04,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,802507510.2447748,445591.80524775543
2023-11-03,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1203979105.5456686,640860.0893619694
2023-11-02,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1864199903.414563,3462163.897100373
2023-11-01,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1201045766.440928,4075843.1856209394
2023-10-31,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,1201126645.037802,5426657.128861965
2023-10-30,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,803101124.6127588,2222092.722871429
2023-10-29,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,600387311.5556313,842603.0767534089
