date,price,market_cap,volumes_last_24h,token
2019-03-07,0.42858151,156150499.24302718,5855573.944800905,LINK
2019-03-08,0.45336792,165187087.6424783,11084585.388554022,LINK
2019-03-09,0.4630102,169095041.3252226,21756097.155688565,LINK
2019-03-10,0.47582579,173419984.81914622,11120651.023081122,LINK
2019-03-11,0.50052049,182514339.74595335,22177240.499053195,LINK
2019-03-12,0.46273227,168895391.09843048,15497912.98151668,LINK
2019-03-13,0.4868647,177711689.43638834,13218425.08529955,LINK
2019-03-14,0.48213875,175541862.17620113,8866303.560796326,LINK
2019-03-15,0.48623034,177273896.56739807,14595342.408066293,LINK
2019-03-16,0.48703033,177506589.06254178,6033479.580287573,LINK
2019-03-17,0.47963457,174766820.7563204,10519884.94451817,LINK
2019-03-18,0.47804317,174198580.39339098,10019008.364461573,LINK
2019-03-19,0.47624309,173594163.0234668,5500751.466619304,LINK
2019-03-20,0.47584739,173371107.77949008,4530690.271203477,LINK
2019-03-21,0.4822992,175759676.85499927,5607376.281372433,LINK
2019-03-22,0.45794438,166887576.15236008,7058868.753538547,LINK
2019-03-23,0.46238601,168498155.51895154,5886828.912953982,LINK
2019-03-24,0.46041085,167646585.84891486,3825310.7033605645,LINK
2019-03-25,0.45463307,165681032.76269528,4782577.690532415,LINK
2019-03-26,0.47127427,171856835.09387884,13154648.80781008,LINK
2019-03-27,0.45741172,166699008.34529462,9656455.07630211,LINK
2019-03-28,0.4911939,178704137.7437679,10351293.871322792,LINK
2019-03-29,0.49856798,181681633.5942367,10558120.815715369,LINK
2019-03-30,0.49966366,182003128.43611446,7030348.602367046,LINK
2019-03-31,0.49507383,180354078.79192337,5420485.663492764,LINK
2019-04-01,0.50665208,184778819.45714748,14383182.706926685,LINK
2019-04-02,0.55234722,201285236.43588313,18329944.882853914,LINK
2019-04-03,0.5821712,211078042.19422337,22540810.55944543,LINK
2019-04-04,0.5663169,205903051.0393195,19843515.846098725,LINK
2019-04-05,0.540784,197140294.93086025,12691412.84902804,LINK
2019-04-06,0.57461275,209575277.7026596,9325563.550539669,LINK
2019-04-07,0.56890714,207373308.7158951,9116426.136142917,LINK
2019-04-08,0.57577661,209094061.70044008,7411729.603933934,LINK
2019-04-09,0.5674672,206946266.65392214,11404372.599580817,LINK
2019-04-10,0.53387831,194937734.55369952,8564816.456025511,LINK
2019-04-11,0.52063284,189838536.93802497,8773350.603066621,LINK
2019-04-12,0.48851515,178113310.74571124,8619790.801330982,LINK
2019-04-13,0.49477195,180596388.62157646,7046466.827048182,LINK
2019-04-14,0.53559942,194901512.76634783,7441459.815835714,LINK
2019-04-15,0.52663314,191734333.1763175,5919127.052171039,LINK
2019-04-16,0.49549094,180600912.4648041,6849115.597285677,LINK
2019-04-17,0.50227215,183057284.28425318,4566397.851501508,LINK
2019-04-18,0.49999784,182296413.22056368,4568471.127286948,LINK
2019-04-19,0.52184355,190286121.9571779,5204015.860186758,LINK
2019-04-20,0.51448245,187513414.75159323,6354320.776545001,LINK
2019-04-21,0.51440832,187270243.15653682,4996491.248263155,LINK
2019-04-22,0.49919623,181841839.77819726,5263759.27585503,LINK
2019-04-23,0.49527622,180445161.5640209,6018795.25524967,LINK
2019-04-24,0.48247034,176042067.50853944,6601614.409095981,LINK
2019-04-25,0.47534313,173022136.80631045,7875810.195766818,LINK
2019-04-26,0.44737914,162824846.044075,7297554.896672101,LINK
2019-04-27,0.44109467,159715140.05154416,5934809.840855275,LINK
2019-04-28,0.44137491,160991504.15404782,4117305.0944874086,LINK
2019-04-29,0.44711934,162782476.50765046,4349953.0481898645,LINK
2019-04-30,0.42965829,156622684.00564018,5661626.671152087,LINK
2019-05-01,0.46582425,169716365.01401463,6020597.490068497,LINK
2019-05-02,0.47128465,171802381.46771052,4850323.06996968,LINK
2019-05-03,0.46057536,167852415.47271624,4377424.549294846,LINK
2019-05-04,0.50884733,185160775.8437645,8688605.163535105,LINK
2019-05-05,0.49558435,180528934.69214845,6142766.916033897,LINK
2019-05-06,0.50506992,184292917.74964646,6734360.277217446,LINK
2019-05-07,0.57221917,208770483.8051528,13274340.000440573,LINK
2019-05-08,0.55569395,204363128.06284422,19748254.474101197,LINK
2019-05-09,0.58998747,214718918.11221316,12190796.57201056,LINK
2019-05-10,0.63756253,232564893.20064268,23727349.463484365,LINK
2019-05-11,0.6761047,245981096.28646177,21264705.83921559,LINK
2019-05-12,0.69438763,253846047.01467457,19685867.303013764,LINK
2019-05-13,0.6597604,239778291.73640612,14092043.671494931,LINK
2019-05-14,0.64969009,237247925.00974578,12975903.648433354,LINK
2019-05-15,0.83039568,302604133.36907715,45915407.15379968,LINK
2019-05-16,0.84474738,310357432.8432925,22007006.190227907,LINK
2019-05-17,0.92573343,337472884.22411424,37570047.42365256,LINK
2019-05-18,0.89462671,324770433.4835432,39948361.80892701,LINK
2019-05-19,0.94304644,343655146.19373626,22986304.65460856,LINK
2019-05-20,0.99208847,362102492.7288533,40766351.6564131,LINK
2019-05-21,1.11615178,405370637.3248163,30681374.04684564,LINK
2019-05-22,1.18872633,433455832.6973599,50584004.997371405,LINK
2019-05-23,1.24403256,454193801.7664299,123540979.93871962,LINK
2019-05-24,1.33556417,487083748.2746251,68822072.39536196,LINK
2019-05-25,1.3146541,477393096.39384073,64178630.918424726,LINK
2019-05-26,1.11740571,409123974.4916179,50813148.22921059,LINK
2019-05-27,1.08260965,394560242.01598674,42463164.68344305,LINK
2019-05-28,1.20135543,437678081.3106243,65502128.52510324,LINK
2019-05-29,1.28982287,469798062.6643971,62222526.78702154,LINK
2019-05-30,1.17301439,427457667.36888075,48006030.2251811,LINK
2019-05-31,1.01229668,367050700.18846357,69958574.32441154,LINK
2019-06-01,1.02008691,368112566.7023346,58508884.41188508,LINK
2019-06-02,0.95903272,350103480.56703514,32442662.872982726,LINK
2019-06-03,1.02373219,373164016.3958827,30786961.299291715,LINK
2019-06-04,0.91313692,333721303.0479128,26950108.836784713,LINK
2019-06-05,0.87907499,320230957.3694932,29019490.891358007,LINK
2019-06-06,1.08093767,391846217.78173417,60924814.56888701,LINK
2019-06-07,1.12912752,412814828.1924538,77644381.85996729,LINK
2019-06-08,1.18718428,432013900.935801,48929126.66090405,LINK
2019-06-09,1.14963121,418936615.2736268,21625317.056571893,LINK
2019-06-10,1.06069746,386583757.80061835,21521161.540137384,LINK
2019-06-11,1.19444397,433459948.6063651,27873799.525849827,LINK
2019-06-12,1.13369182,413128148.4715489,31656804.479500238,LINK
2019-06-13,1.14093501,415194463.64591056,22795354.219533313,LINK
2019-06-14,1.83660713,670293193.7759259,307545400.5074281,LINK
2019-06-15,1.63236725,594354849.0028158,277705301.8198929,LINK
2019-06-16,1.72663716,625956738.7238253,107831099.39699905,LINK
2019-06-17,1.66236217,610799055.884391,78898557.58596651,LINK
2019-06-18,1.96323776,713862968.5906363,168549813.41554588,LINK
2019-06-19,1.81957276,662082231.2649233,120215446.51341419,LINK
2019-06-20,1.83926166,670060188.6455194,61589177.55416415,LINK
2019-06-21,1.76319638,645330155.4012268,63023194.39993724,LINK
2019-06-22,1.70295747,617851597.233704,77362910.36814617,LINK
2019-06-23,1.84306584,671518000.3508204,82781507.1397511,LINK
2019-06-24,1.82622263,665395025.1507319,73312042.69951935,LINK
2019-06-25,1.86787593,680826666.7409858,44857016.655371174,LINK
2019-06-26,2.19521028,799714870.0357814,239498832.40824085,LINK
2019-06-27,2.26741214,824159792.5285007,213404006.82415769,LINK
2019-06-28,2.28035337,831904575.1074748,197400024.05441645,LINK
2019-06-29,3.04024934,1109527013.9272835,248367110.39893526,LINK
2019-06-30,3.80160834,1381185619.3370721,966607668.4584318,LINK
2019-07-01,3.41353374,1233546995.6339626,437708478.06951684,LINK
2019-07-02,3.60095294,1304757994.4742405,438458144.6526206,LINK
2019-07-03,3.74350015,1359660582.627168,445578279.6062765,LINK
2019-07-04,3.53003698,1287746844.2223196,238751222.62144107,LINK
2019-07-05,3.49004248,1260144505.964907,231408932.48504376,LINK
2019-07-06,3.69210778,1345649892.9345312,222848736.68042716,LINK
2019-07-07,3.47749992,1267447308.1116047,137388742.1386493,LINK
2019-07-08,3.29315559,1198803686.4829655,127200097.37911215,LINK
2019-07-09,3.33871414,1216404218.3335512,156820121.0399268,LINK
2019-07-10,3.08082817,1121620402.3170073,198934778.12733898,LINK
2019-07-11,3.13141434,1142303723.0195389,219118356.20905727,LINK
2019-07-12,2.79638521,1007003259.4636506,140648315.36067578,LINK
2019-07-13,3.17808723,1158099277.6405966,205834546.36478204,LINK
2019-07-14,3.18108175,1158578082.5366414,185306297.09628057,LINK
2019-07-15,2.79039533,1016640819.461465,120205452.18577954,LINK
2019-07-16,2.72109873,993306523.6980698,127803598.21362506,LINK
2019-07-17,2.20990005,807706410.4667205,103173512.76188727,LINK
2019-07-18,2.39769233,873898716.6467584,142165105.74722087,LINK
2019-07-19,2.66846194,976927226.6067691,174468869.2808334,LINK
2019-07-20,2.60004282,946169780.2037218,91232051.75620387,LINK
2019-07-21,2.6447303,959427803.9665396,98078431.05214109,LINK
2019-07-22,2.54055874,926813340.8590426,70466558.37610993,LINK
2019-07-23,2.41132325,879917402.9288129,68426283.95409377,LINK
2019-07-24,2.3740594,864446926.1892369,84883912.49348263,LINK
2019-07-25,2.40735941,880118989.5824652,100959753.38666621,LINK
2019-07-26,2.37907489,869266412.8578521,88270395.57437724,LINK
2019-07-27,2.40009496,874453063.782049,68133870.8828046,LINK
2019-07-28,2.23282272,813601860.4972305,76425787.17880331,LINK
2019-07-29,2.21096469,807128950.8092072,61859407.65106488,LINK
2019-07-30,2.1349503,775767311.2605411,62656887.05110184,LINK
2019-07-31,2.08521137,758252501.0970304,85264573.13929608,LINK
2019-08-01,2.20254906,801129122.8046415,73213074.23257653,LINK
2019-08-02,2.16876464,790504154.5141705,61531928.899492964,LINK
2019-08-03,2.42359953,883156500.8793855,98641748.27687383,LINK
2019-08-04,2.42053717,881639906.587299,180615143.47322872,LINK
2019-08-05,2.50533895,913113410.295974,98855390.36399442,LINK
2019-08-06,2.4755709,900155026.4757605,93511706.680511,LINK
2019-08-07,2.46677182,892135980.726144,104674276.61193237,LINK
2019-08-08,2.37831519,866191113.9816135,70950019.37166739,LINK
2019-08-09,2.28799075,835903989.2504826,63642142.662120715,LINK
2019-08-10,2.16642148,788483352.2473041,57500489.782487884,LINK
2019-08-11,2.34058078,850696559.8743135,90528109.99795523,LINK
2019-08-12,2.4008204,875040070.6074213,79799089.36686958,LINK
2019-08-13,2.37617436,864999177.1902378,55952861.01691695,LINK
2019-08-14,2.4204953,882115665.3971739,66615290.82795864,LINK
2019-08-15,2.27775227,829435587.7935159,112795557.24949099,LINK
2019-08-16,2.42304647,883271812.5716602,82741473.450394,LINK
2019-08-17,2.31009464,842211827.1347134,68585862.58678108,LINK
2019-08-18,2.40702517,876236166.0089519,48162704.87850478,LINK
2019-08-19,2.50283586,908990427.0132788,76245537.42695002,LINK
2019-08-20,2.50063888,911256736.0406576,90365278.48430912,LINK
2019-08-21,2.3613853,861228812.140099,67151306.15538724,LINK
2019-08-22,2.2073279,803993610.4666548,80792990.58493322,LINK
2019-08-23,2.22692006,812044574.138646,68394443.04614753,LINK
2019-08-24,2.23375129,814183328.8737108,71218079.58166161,LINK
2019-08-25,2.1696301,790872920.6434228,42778708.4161919,LINK
2019-08-26,2.0745273,755795907.0058844,50429237.47696619,LINK
2019-08-27,2.06997559,754318894.3577745,47728302.97221265,LINK
2019-08-28,2.10966131,768805727.6483134,52795190.97393258,LINK
2019-08-29,1.90157692,692954816.6237495,68016282.73337588,LINK
2019-08-30,1.78046914,649443900.1934278,79250128.19481796,LINK
2019-08-31,1.80348969,657769818.7544681,54407960.80334454,LINK
2019-09-01,1.78201114,649088568.3526369,45877647.860850856,LINK
2019-09-02,1.76815118,644265750.9268655,74048135.14772929,LINK
2019-09-03,1.81346251,661724712.8171743,117460864.03143448,LINK
2019-09-04,1.8482504,674937327.4693108,102156412.96480526,LINK
2019-09-05,1.77701162,647254906.8741812,290187940.97103137,LINK
2019-09-06,1.79763556,655264950.5963635,98042164.89632069,LINK
2019-09-07,1.72727605,629430554.0882139,84716024.43666069,LINK
2019-09-08,1.76638446,643736163.6400805,83910018.94095717,LINK
2019-09-09,1.83104082,666885098.689344,127920727.0464446,LINK
2019-09-10,1.79381166,653802752.6926881,121418889.6556714,LINK
2019-09-11,1.80622167,657800630.0954291,133593382.35021032,LINK
2019-09-12,1.73179852,630902069.7989016,71048964.93145464,LINK
2019-09-13,1.71266301,624037264.8243496,135580265.17984363,LINK
