day,liquidator,user,token_col,token_debt,col_contract_address,collateral_amount,col_value_USD,col_current_value_USD,debt_contract_address,debt_amount,debt_value_USD,debt_current_value_USD
1707004800000000000,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,LINK,GHO,0x514910771af9ca656af840dff83e8264ecf986ca,36.299502028993054,655.5891730336311,682.451543617443,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,631.0755717286149,629.7746116287307,629.6355101388998
1678492800000000000,0xacc0e971c273af3f49f82029ad297d0898d8a266,0xc72fe1eba65fc9a14f7236c35b5998fa98452ce0,USDC,WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47431.636103,44609.0104008284,47482.08613864048,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28.57054226781504,41535.632133620726,65908.39000349422
1696809600000000000,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,0x4ebde1e8ad8e205d4de268ba758e5725eafbc6fd,WETH,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4615104234092856,740.0164841080049,1064.642340058152,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4416367688127135,708.1497455578995,1018.7964976633035
1690848000000000000,0x50a77ba863dbaa84269133e5625ef80072f1884a,0x4ebde1e8ad8e205d4de268ba758e5725eafbc6fd,WETH,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.834185022042413,3372.513261489252,4231.217617018091,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.7552009780310172,3227.285417693064,4049.0120737015227
1705017600000000000,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,0x24378dc3fddb962f964c028b0956cfc902d37f28,wstETH,USDT,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0.7537813516658795,2266.540330498827,2009.8830721543388,0xdac17f958d2ee523a2206206994597c13d831ec7,2084.094922,2085.711658635744,2084.90901335222
1693526400000000000,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5,WBTC,DAI,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0.01075709,278.82787954321367,460.5774796358588,0x6b175474e89094c44da98b954eedeac495271d0f,267.1424211725948,267.2167990026013,267.2761014779918
1698192000000000000,0x50a77ba863dbaa84269133e5625ef80072f1884a,0x9a87a59040f86b5879cd21cf0b0c42a0c3e2a2ad,rETH,GHO,0xae78736cd615f374d3085123a210448e74fc6393,1.2424749386697356,2418.2017508521385,3147.5257303588132,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,2255.247779818117,2178.4521528962505,2250.1014933058527
1698192000000000000,0x3aa228a80f50763045bdfc45012da124bd0a6809,0x9a87a59040f86b5879cd21cf0b0c42a0c3e2a2ad,rETH,GHO,0xae78736cd615f374d3085123a210448e74fc6393,2.4769114126926084,4820.758414082616,6274.687851343204,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,4510.462554822869,4356.872424858009,4500.170057112559
1702252800000000000,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,0x6bac38da9a1eaae8c401c0377168ad2fb9443913,AAVE,USDC,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,1015.3607822535328,93019.45761954048,85502.8403903149,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,85233.719239,85338.07668209272,85324.37696297225
1702252800000000000,0x5c5c1776c16ef823e6582dd2747018ca5638e972,0x6bac38da9a1eaae8c401c0377168ad2fb9443913,AAVE,USDC,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,934.6196820288199,85622.58600328733,78703.68729506737,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,80856.151813,80955.14950237528,80942.15339497918
1697414400000000000,0x50a77ba863dbaa84269133e5625ef80072f1884a,0x122e2cd153a58ba06c79ef0384d6a696a93d0ab6,WBTC,USDC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0.34065894,9495.252814716165,14585.713794401949,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,9413.539465,9417.372017626485,9423.552052389587
1697414400000000000,0x49bc3cec1fb7978746f742a4e485d0d601831cea,0x122e2cd153a58ba06c79ef0384d6a696a93d0ab6,WBTC,USDC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1.62737231,45360.064547604845,69677.86241158022,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,45899.821848,45918.5091317186,45948.642589563606
1678752000000000000,0x777777751f9115c5491375c28080e8c8aab99554,0x9073b943c749b85e83390c18cd45df85dcd2e9cc,USDC,WBTC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,12853.676715,12821.291073161778,12867.348359110585,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0.50010325,12394.37088834034,21412.50974405734
1701907200000000000,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,0x17bbce72c791a779369a3cadc5cdece2e384dae7,USDC,WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1642.631647,1643.885841891142,1644.3788105377573,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.6691142267539736,1528.4344647406328,1543.5563315669601
