Start Day,Loop,Day,eth_price,Total_token_supply,Total_token_supply_mktv,Total_token_borrow,LTV,Liquidated
21,2,1,1700.3579206,2.527985540334856,4298.4802366706435,2525.727427197731,0.5875861439702732,False
21,2,2,1691.41356736,2.5281933199683086,4276.220482303319,2526.6270013498834,0.5908551749859623,False
21,2,3,1680.47509887,2.528401116679539,4248.915116535067,2527.5268958983092,0.5948640597836827,False
21,2,4,1699.95131382,2.5286089304699515,4298.512073489379,2528.4271109571223,0.5882098427851187,False
21,2,5,1655.63314928,2.5288167613409493,4186.792858530966,2529.327646640477,0.6041205600813866,False
21,2,6,1642.31805944,2.5290246092939364,4153.462788611622,2530.228503062568,0.6091853067758788,False
21,3,0,1652.61480436,1.8333333333333335,3029.7938079933338,1377.1790036333334,0.45454545454545453,False
21,3,0,1652.61480436,2.527777777777778,4177.442977687779,2524.828173327778,0.6043956043956044,False
21,3,0,1652.61480436,3.1064814814814823,5133.817285766483,3481.2024814064825,0.6780923994038748,False
21,3,1,1700.3579206,3.1067368087265357,5282.564539937732,3482.4423617423263,0.6592332825115612,False
21,3,2,1691.41356736,3.10699215695739,5255.20868795884,3483.6826836793853,0.6629009218342711,False
21,3,3,1680.47509887,3.1072475261757706,5221.652093763791,3484.9234473749425,0.6673986287858933,False
21,3,4,1699.95131382,3.107502916383402,5282.603665405445,3486.1646529863365,0.6599330318525363,False
21,3,5,1655.63314928,3.107758327582009,5145.307707095748,3487.406300670962,0.6777838176444878,False
21,3,6,1642.31805944,3.1080137597733177,5104.347126663733,3488.6483905862697,0.6834661326935448,False
21,4,0,1652.61480436,1.8333333333333335,3029.7938079933338,1377.1790036333334,0.45454545454545453,False
21,4,0,1652.61480436,2.527777777777778,4177.442977687779,2524.828173327778,0.6043956043956044,False
21,4,0,1652.61480436,3.1064814814814823,5133.817285766483,3481.2024814064825,0.6780923994038748,False
21,4,0,1652.61480436,3.588734567901236,5930.79587583207,4278.18107147207,0.721350247258654,False
21,4,1,1700.3579206,3.5890295323862693,6102.634792660307,4279.704807196155,0.7012880423949659,False
21,4,2,1691.41356736,3.589324521114959,6071.032192671776,4281.229085620636,0.7051896530524783,False
21,4,3,1680.47509887,3.5896195340892976,6032.266241454396,4282.753906938803,0.7099742842096803,False
21,4,4,1699.95131382,3.589914571311278,6102.6799920021695,4284.279271344014,0.7020324311546321,False
21,4,5,1655.63314928,3.590209632782893,5944.0700808997335,4285.805179029699,0.7210219800068325,False
21,4,6,1642.31805944,3.5905047185061356,5896.75074170716,4287.331630189353,0.7270667894889065,False
22,1,0,1700.3579206,1.8333333333333335,3117.3228544333333,1416.9649338333334,0.4545454545454546,False
22,1,1,1691.41356736,1.8334840182648406,3101.1797440308815,1417.4696062755206,0.4570743147035741,False
22,1,2,1680.47509887,1.8336347155814106,3081.377479958135,1417.974458464057,0.4601755116621811,False
22,1,3,1699.95131382,1.8337854252840613,3117.3459429756076,1418.479490462962,0.4550279360746782,False
22,1,4,1655.63314928,1.833936147373811,3036.325479254933,1418.9847023362777,0.4673361640677845,False
22,1,5,1642.31805944,1.8340868818516776,3012.1540086470077,1419.4900941480687,0.47125415568829826,False
22,1,6,1650.42900706,1.8342376287186792,3027.2789882782586,1419.995665962423,0.4690666672813114,False
22,2,0,1700.3579206,1.8333333333333335,3117.3228544333333,1416.9649338333334,0.4545454545454546,False
22,2,0,1700.3579206,2.527777777777778,4298.126965961112,2597.7690453611112,0.6043956043956044,False
22,2,1,1691.41356736,2.527985540334856,4275.869041012276,2598.694278171788,0.6077581547157415,False
22,2,2,1680.47509887,2.5281933199683086,4248.565919336217,2599.619840517438,0.611881724298065,False
22,2,3,1699.95131382,2.528401116679539,4298.158800163337,2600.5457325154307,0.6050371457696271,False
22,2,4,1655.63314928,2.5286089304699515,4186.4487668514985,2601.471954283176,0.6214030313428783,False
22,2,5,1642.31805944,2.5288167613409493,4153.1214361648135,2602.398505938126,0.6266126685525725,False
22,2,6,1650.42900706,2.5290246092939364,4173.9755747472955,2603.3253875977753,0.6237040301213043,False
22,3,0,1700.3579206,1.8333333333333335,3117.3228544333333,1416.9649338333334,0.4545454545454546,False
22,3,0,1700.3579206,2.527777777777778,4298.126965961112,2597.7690453611112,0.6043956043956044,False
22,3,0,1700.3579206,3.1064814814814823,5282.13039223426,3581.77247163426,0.6780923994038748,False
22,3,1,1691.41356736,3.1067368087265357,5254.776788496772,3583.0481714186776,0.6818649612791025,False
22,3,2,1680.47509887,3.10699215695739,5221.2229521512845,3584.3243255619227,0.6864913370698112,False
22,3,3,1699.95131382,3.1072475261757706,5282.169514486446,3585.6009342258217,0.6788121669310774,False
22,3,4,1655.63314928,3.107502916383402,5144.884839848636,3586.877997572258,0.6971736218060394,False
22,3,5,1642.31805944,3.107758327582009,5103.927625762985,3588.1555157631747,0.703018494551396,False
22,3,6,1650.42900706,3.1080137597733177,5129.556063471494,3589.43348896057,0.6997551921737597,False
22,4,0,1700.3579206,1.8333333333333335,3117.3228544333333,1416.9649338333334,0.4545454545454546,False
22,4,0,1700.3579206,2.527777777777778,4298.126965961112,2597.7690453611112,0.6043956043956044,False
22,4,0,1700.3579206,3.1064814814814823,5282.13039223426,3581.77247163426,0.6780923994038748,False
22,4,0,1700.3579206,3.5887345679012355,6102.133247461884,4401.7753268618835,0.721350247258654,False
22,4,1,1691.41356736,3.589029532386269,6070.5332447338515,4403.343082457753,0.7253634738394068,False
22,4,2,1680.47509887,3.5893245211149587,6031.770479497176,4404.911396432327,0.7302849820637625,False
22,4,3,1699.95131382,3.589619534089297,6102.178443089037,4406.480268984481,0.7221159312335413,False
22,4,4,1655.63314928,3.5899145713112777,5943.581567346252,4408.04970031316,0.7416487265070562,False
22,4,5,1642.31805944,3.5902096327828925,5896.266117094795,4409.619690617382,0.7478664638003292,False
22,4,6,1650.42900706,3.590504718506135,5925.873137408325,4411.190240096232,0.7443949841331672,False
23,1,0,1691.41356736,1.8333333333333335,3100.9248734933335,1409.5113061333334,0.45454545454545453,False
23,1,1,1680.47509887,1.8334840182648406,3081.124236870173,1410.0133238588055,0.45762949347706494,False
23,1,2,1699.95131382,1.8336347155814106,3117.0897438185807,1410.5155203851114,0.4525103979384193,False
23,1,3,1655.63314928,1.8337854252840613,3036.0759387668145,1411.0178957759335,0.4647505280612504,False
23,1,4,1642.31805944,1.833936147373811,3011.906454691827,1411.5204500949772,0.46864684256583305,False
23,1,5,1650.42900706,1.8340868818516776,3027.0301912762357,1412.02318340597,0.46647145690034975,False
23,1,6,1607.60289138,1.8342376287186792,2948.725715406144,1412.5260957726625,0.4790293272760731,False
23,2,0,1691.41356736,1.8333333333333335,3100.9248734933335,1409.5113061333334,0.45454545454545453,False
23,2,0,1691.41356736,2.527777777777778,4275.517628604444,2584.104061244445,0.6043956043956045,False
23,2,1,1680.47509887,2.527985540334856,4248.216750836148,2585.0244270744774,0.608496359458515,False
23,2,2,1699.95131382,2.5281933199683086,4297.805555871074,2585.9451207060383,0.6016896500060301,False
23,2,3,1655.63314928,2.528401116679539,4186.104703451214,2586.866142255879,0.6179649878616628,False
23,2,4,1642.31805944,2.5286089304699515,4152.780111772065,2587.787491840792,0.6231458016534704,False
23,2,5,1650.42900706,2.5288167613409493,4173.632536456628,2588.709169577612,0.6202532558784871,False
23,2,6,1607.60289138,2.5290246092939364,4065.667274272107,2589.6311755832153,0.6369510835209327,False
23,3,0,1691.41356736,1.8333333333333335,3100.9248734933335,1409.5113061333334,0.45454545454545453,False
23,3,0,1691.41356736,2.527777777777778,4275.517628604444,2584.104061244445,0.6043956043956045,False
23,3,0,1691.41356736,3.106481481481482,5254.344924530371,3562.9313571703706,0.6780923994038748,False
23,3,1,1680.47509887,3.1067368087265352,5220.793845807792,3564.2003464208697,0.6826931787936543,False
23,3,2,1699.95131382,3.1069921569573897,5281.73539924815,3565.469787640143,0.675056495285183,False
23,3,3,1655.63314928,3.10724752617577,5144.4620073548795,3566.7396809891657,0.6933163615339967,False
23,3,4,1642.31805944,3.1075029163834014,5103.508159338929,3568.01002662897,0.6991288962867347,False
23,3,5,1650.42900706,3.1077583275820087,5129.134490773621,3569.2808247206463,0.6958836488185546,False
23,3,6,1607.60289138,3.1080137597733173,4996.45190666041,3570.552075425341,0.7146175210184043,False
23,4,0,1691.41356736,1.8333333333333335,3100.9248734933335,1409.5113061333334,0.45454545454545453,False
23,4,0,1691.41356736,2.527777777777778,4275.517628604444,2584.104061244445,0.6043956043956045,False
23,4,0,1691.41356736,3.106481481481482,5254.344924530371,3562.9313571703706,0.6780923994038748,False
23,4,0,1691.41356736,3.588734567901235,6070.034337801976,4378.620770441976,0.721350247258654,False
23,4,1,1680.47509887,3.5890295323862684,6031.274758284164,4380.18027920953,0.7262445261995736,False
