date_eth_volume,price_eth,market_cap_eth_volume,volumes_last_24h_eth_volume,deposits_volume_v3_eth_daily_deposits_borrows,borrows_volume_v3_eth_daily_deposits_borrows,deposits_volume_v3_usdc_daily_deposits_borrows,borrows_volume_v3_usdc_daily_deposits_borrows,avg_stableBorrowRate_eth_rates,avg_variableBorrowRate_eth_rates,avg_supplyRate_eth_rates,avg_liquidityIndex_eth_rates,avg_variableBorrowIndex_eth_rates,avg_stableBorrowRate_usdc_rates,avg_variableBorrowRate_usdc_rates,avg_supplyRate_usdc_rates,avg_liquidityIndex_usdc_rates,avg_variableBorrowIndex_usdc_rates,price_usdc,market_cap_usdc_volume,volumes_last_24h_usdc_volume,weekly_change_eth,weekly_change_usdc,min_price_next_7_days_eth,min_price_next_7_days_usdc,moving_average_7_price_eth,moving_average_14_price_eth,moving_average_21_price_eth,moving_average_30_price_eth,moving_average_7_volume_eth,moving_average_14_volume_eth,moving_average_21_volume_eth,moving_average_30_volume_eth,moving_average_7_mc_eth,moving_average_14_mc_eth,moving_average_21_mc_eth,moving_average_30_mc_eth,deposits_volume_v3_eth_daily_deposits_borrows_ma_7,deposits_volume_v3_eth_daily_deposits_borrows_ma_14,deposits_volume_v3_eth_daily_deposits_borrows_ma_21,deposits_volume_v3_eth_daily_deposits_borrows_ma_30,borrows_volume_v3_eth_daily_deposits_borrows_ma_7,borrows_volume_v3_eth_daily_deposits_borrows_ma_14,borrows_volume_v3_eth_daily_deposits_borrows_ma_21,borrows_volume_v3_eth_daily_deposits_borrows_ma_30,deposits_volume_v3_usdc_daily_deposits_borrows_ma_7,deposits_volume_v3_usdc_daily_deposits_borrows_ma_14,deposits_volume_v3_usdc_daily_deposits_borrows_ma_21,deposits_volume_v3_usdc_daily_deposits_borrows_ma_30,borrows_volume_v3_usdc_daily_deposits_borrows_ma_7,borrows_volume_v3_usdc_daily_deposits_borrows_ma_14,borrows_volume_v3_usdc_daily_deposits_borrows_ma_21,borrows_volume_v3_usdc_daily_deposits_borrows_ma_30,avg_stableBorrowRate_eth_rates_ma_7,avg_stableBorrowRate_eth_rates_ma_14,avg_stableBorrowRate_eth_rates_ma_21,avg_stableBorrowRate_eth_rates_ma_30,avg_variableBorrowRate_eth_rates_ma_7,avg_variableBorrowRate_eth_rates_ma_14,avg_variableBorrowRate_eth_rates_ma_21,avg_variableBorrowRate_eth_rates_ma_30,avg_supplyRate_eth_rates_ma_7,avg_supplyRate_eth_rates_ma_14,avg_supplyRate_eth_rates_ma_21,avg_supplyRate_eth_rates_ma_30,avg_liquidityIndex_eth_rates_ma_7,avg_liquidityIndex_eth_rates_ma_14,avg_liquidityIndex_eth_rates_ma_21,avg_liquidityIndex_eth_rates_ma_30,avg_variableBorrowIndex_eth_rates_ma_7,avg_variableBorrowIndex_eth_rates_ma_14,avg_variableBorrowIndex_eth_rates_ma_21,avg_variableBorrowIndex_eth_rates_ma_30,moving_average_7_price_usdc,moving_average_14_price_usdc,moving_average_21_price_usdc,moving_average_30_price_usdc
2023-03-27,1779.39659915,0.0,960233917.2430192,2427213.342913631,471834.2198548889,2039264.6255718928,1089578.1364624542,0.0994794495306052,0.039905477054075,0.0213555044928051,1.0030709377951894,1.0061050163923515,0.0536281025332098,0.0290248202656786,0.0170596309525215,1.0028010262259426,1.0046740966955368,0.99979869,33902194382.342876,3318494784.85199,-0.013908362216351186,-0.001434817598516864,1746.87503151,0.99979869,1773.8839964657143,1751.141950857857,1671.5182246961904,1652.8639076949999,1232751090.6009698,1661407123.6068501,1799201828.5715504,1555815898.6293068,0.0,0.0,0.0,0.0,7513922.7861209735,12974184.93058962,15447280.318690415,12278982.664208742,5055464.372127409,5063417.298805206,6799805.852348653,6182098.261482782,2904547.4979581954,5724000.118418236,11138804.864599101,8360241.038114915,2232761.9569568345,3170938.1770240734,3708614.1023738235,2932969.0978787374,0.09901526986414066,0.10114915300374051,0.1007125184958717,0.09960902264970752,0.03946450637093367,0.041491695353553515,0.04107689257107815,0.040028571517222174,0.020816580970831198,0.02352049000500925,0.02300649216903525,0.021686474039968758,1.002902500222217,1.0026830798028614,1.0024456999832643,1.0021772889582088,1.0057849560629628,1.005387920124878,1.0049807075139423,1.004486222672947,1.0034887399999999,1.0028288057142858,0.9997961523809524,0.9999568143333334
2023-03-28,1719.89851614,0.0,1362512109.4427152,6727211.432157642,111438.1367048212,6859457.092867262,237285.13149156392,0.0995173782302875,0.0399415093187731,0.0214011622057855,1.0031346185987071,1.0062239295806266,0.0535785198637498,0.0286281589099987,0.016598384076943,1.0028473701321183,1.0047533534610549,1.00156422,33473919599.091217,4587403046.688628,-0.015563208558776898,-0.00433687620212525,1719.89851614,0.99979869,1770.0302085557144,1754.0364125885715,1678.8065466714284,1657.1010364813333,1182865270.2501867,1528614237.6618247,1824096592.8887885,1572310721.795372,0.0,0.0,0.0,0.0,7838118.239538567,12785800.279554216,14964647.984286472,12308446.718309287,3484766.1791835586,4845197.634146797,6691600.704286166,6030715.996236051,3767441.3187495815,5839023.703820631,11450381.613822553,8558519.778360734,1766952.2995800378,2860369.818946808,3685737.4026064193,2860128.6307917675,0.09893898998786266,0.10072326999656857,0.10088359037329131,0.09973301338475919,0.03939204048846956,0.04108710649674017,0.041239410854626776,0.04014636271552126,0.020724079914493144,0.022973350616322046,0.02319850714874508,0.02182620315053535,1.002959910774695,1.0027470702843995,1.0025096047933073,1.0022371513030925,1.0058941515160422,1.0055017402650217,1.0050946886552674,1.0045965454836858,1.0028655142857144,1.002981992142857,0.9998507542857142,1.0000063676666666
2023-03-29,1777.05879588,0.0,324369839.8948881,4099776.426124138,8369461.001421084,15872196.207492871,1095949.4357251378,0.1003945362845155,0.0407748094702897,0.022458419911371,1.0031916211641092,1.0063290715142457,0.0533771515217385,0.0270172121739087,0.0148295599028526,1.0028902482404405,1.004827067468621,1.00142931,33357305472.157772,4311316296.044821,-0.01967964117192418,-0.0023067419664257235,1719.89851614,0.99979869,1764.98474213,1758.9286741885714,1688.9837198614287,1661.6558126236666,1022144797.3388731,1330125353.3227823,1786648723.0890584,1553454164.2702599,0.0,0.0,0.0,0.0,7869184.79470921,12593733.414062774,14930841.793700214,12411766.635351308,4324166.918028237,5303070.533466711,7015766.18291964,5616057.096496585,5821817.85993635,6012230.231830654,12012141.484994618,9047468.885998448,1770349.2607288284,2365050.9448422105,3603224.701904536,2884423.5297554913,0.09924439359295355,0.10030815510886348,0.10113801326402669,0.09981791506012713,0.03968217391330588,0.040692747353420315,0.041481112600825376,0.040227019307120804,0.021085464174241644,0.022428933735837524,0.023486168751760333,0.02192510588130515,1.003017326260731,1.0028093134358023,1.0025737666309704,1.0022973415742544,1.006002883649613,1.005614040351972,1.0052083221052488,1.0047070949610517,1.0025347457142857,1.00302624,0.9998889909523809,1.0000333853333332
2023-03-30,1794.31043262,0.0,2944843675.231752,6400451.857200236,2924178.617067951,5829199.120513136,1040368.5035520482,0.1005891451951287,0.0409596879353722,0.0226928900113854,1.003253903435362,1.0064417882300922,0.0532271079379863,0.0258168635038904,0.0135099986920681,1.002929712442856,1.0049025085513124,0.99979873,33299622911.425476,4224246101.878671,0.026327692119118,-0.0052302290998089,1719.89851614,0.99979869,1771.6452583457144,1768.518753247143,1701.3596703561905,1666.9914570706667,1396715028.3840282,1373061307.00345,1874559833.093777,1613783503.1417763,0.0,0.0,0.0,0.0,7690813.277662595,11791566.199757846,15144187.61852804,12456760.095255723,4245150.550201057,5431751.540185003,5708505.203770195,5678412.2013049675,5977680.976038925,5151286.034067281,12112011.248824809,9186220.497797806,1705129.2911944392,2072488.253313716,3629986.113321345,2822107.7702744636,0.09954198466670418,0.09988161437428456,0.1011037742822899,0.09983851246470518,0.03996488543336897,0.04028753365557033,0.04144858556817543,0.040246586841469936,0.021439346799789087,0.02186588192692145,0.023432212368639377,0.021950075706814984,1.0030757053235317,1.0028704460377145,1.0026383308671856,1.0023575479633327,1.0061123481622978,1.0057259403506038,1.0053222488839275,1.0048175520234868,1.001783792857143,1.0027905464285713,0.9998393304761906,1.000001572
2023-03-31,1794.26035296,0.0,1542471654.069305,43837293.265237466,3447455.976287657,2940613.7582032173,384325.863908462,0.1003054770533427,0.0406902032006756,0.0223883408259837,1.003325811681639,1.0065704273232308,0.0531954910104541,0.0255639280836333,0.0132342461384158,1.0029648314601731,1.0049694305610188,1.00035399,32875147350.129715,4911118167.474186,-0.0165586537682019,-0.0027525455179315864,1719.89851614,0.99979869,1767.3655608385714,1776.3815534485714,1718.2129363071429,1673.308027034,1402797311.158854,1424073507.108986,1878269798.8488522,1629585741.3156183,0.0,0.0,0.0,0.0,12933896.307263015,12607449.40723312,16962675.917846765,13780128.882946858,4592677.33121773,5568114.505708566,5845943.6117871,5691402.850366798,4879952.682317464,4405990.320925382,11944485.85493494,9219505.107766353,1055035.6305789123,1691916.7338668422,3554637.494135721,2809489.144548714,0.09980787314057306,0.099750931322272,0.10096168614611538,0.0998699464325013,0.04021747948354443,0.040163384756158424,0.04131360183880963,0.04027644911087625,0.02175982769133333,0.021704277468330684,0.02325481539796649,0.021989110117457338,1.00313627037869,1.0029313647756768,1.0027030542316464,1.0024184695780496,1.0062245803615142,1.005838548083639,1.0054369545832869,1.0049291676001526,1.001389347142857,1.0025282842857144,0.9997842180952381,1.0000094196666667
2023-04-01,1824.27235929,0.0,982111586.0321348,32070877.79610016,510070.1055524576,222051.612532383,4741858.5951211685,0.0965170047339058,0.0370911544972105,0.0179886037831445,1.0033761249865518,1.0066678430454166,0.0532731957171693,0.0261855657373546,0.0139003644062147,1.0030044287400757,1.0050451922135415,1.00023068,32545003021.415047,4181802679.6851497,0.040904765539555694,-1.973505794672379e-05,1719.89851614,0.99979869,1777.810681607143,1778.564546107857,1737.170835488095,1678.6845433873334,1294960481.8531265,1350147260.401359,1793673546.2752407,1635984010.1431172,0.0,0.0,0.0,0.0,15404365.79064962,14353433.116057402,14823436.653530229,14454180.145672297,2826020.2776169977,5379125.119310406,5689119.960032651,5675033.365740303,4874058.007092525,4113320.5690748906,8808539.789899124,9115956.726884514,1272508.2611800341,1962702.9058464163,3211976.591892058,2944523.1601305637,0.09945429958786643,0.09939416350610711,0.10074465260031545,0.0998147104220643,0.03988158460847312,0.039824455330801777,0.041107419970299694,0.04022397490096109,0.02136040523100399,0.021286711516003757,0.023002033824922132,0.02192706464992076,1.0031955722899972,1.0029907752014788,1.0027668817528146,1.0024788438802614,1.0063344099779061,1.0059492008642141,1.0055506695001977,1.0050398092529382,1.0013865271428573,1.0023691842857143,1.0001055038095237,1.000047612
2023-04-02,1823.84053278,0.0,784864280.6173773,598360.5507804045,10523886.614870591,685079.6732625619,245470.6399504921,0.0963069101941003,0.0368915646843953,0.0177538857927025,1.0034242778874771,1.0067684358767746,0.0534201440341409,0.0273611522731275,0.015160094916406,1.003043099962872,1.005115469911147,1.00048784,32545586598.082073,2683337551.3841033,0.03820343834987341,-0.006003029795225132,1719.89851614,0.99979869,1787.576798402857,1782.5104973350003,1754.0755752057144,1684.5515841749998,1271629580.3615987,1284035499.5161366,1604407708.8563876,1623707074.0834966,0.0,0.0,0.0,0.0,13737312.09578767,13217581.146482388,13984125.86944665,14190643.638360808,3765474.953108493,6061311.502160591,5723550.983905568,6002857.357255059,4921123.155777618,4144211.3385430994,7286725.018455751,9044309.084214378,1262119.4723159038,1874421.9975654199,3014848.2343949047,2886411.582646428,0.0990157001745551,0.09901175886434765,0.10059189154847267,0.09981231101298688,0.03946491516582734,0.039461170921130294,0.04096229697104904,0.04022169546233755,0.020862686717596814,0.020838704474224836,0.022827753497076237,0.021924346972456203,1.003253899364148,1.0030495625291185,1.0028299714642226,1.0025392681875236,1.0064437874232481,1.0060599209449432,1.0056636402835795,1.0051506509117127,1.0005233514285714,1.0021086592857142,1.0017678657142857,1.0000762763333333
2023-04-03,1795.92810607,0.0,853823951.7637967,21287191.78758295,57159335.46427908,1801979.0605382656,5863874.291313895,0.0993748120990055,0.0398060714940553,0.0213297365752701,1.0034737352924734,1.0068672911895726,0.0535492471157431,0.0283939769259454,0.0163374425240088,1.0030880458074611,1.00519500155772,1.00136934,32564611321.309547,2906258062.346867,0.009247621458365675,0.0015709662512161501,1719.89851614,0.99979873,1789.9384422485714,1781.911219357143,1764.074114654762,1692.1190813853332,1256428156.72171,1244589623.66134,1526414134.6451366,1604068753.29983,0.0,0.0,0.0,0.0,16431594.730740428,11972758.7584307,14126654.863973223,14863139.274549149,11863689.416597662,8459576.894362535,7330174.671402691,7907597.461841915,4887225.217915672,3895886.357936933,5445075.151584047,9046751.616060624,1944161.780151824,2088461.8685543293,2762012.7113999906,3079046.243197014,0.09900075197004087,0.09900801091709077,0.10043301932584063,0.09994867068603921,0.03945071437153881,0.03945761037123625,0.040811368359548614,0.04035123715173726,0.020859005586520384,0.020837793278675795,0.022633328532179628,0.022079980858064844,1.00331144186376,1.0031069710429883,1.0028925338231611,1.0025998080298268,1.0065526838228513,1.0061688199429069,1.0057761746908693,1.0052615341441267,1.00074773,1.002118235,1.0021351138095238,1.0001014246666666
2023-04-04,1811.21806418,0.0,1422785345.8849473,13529936.96502404,510747.15766580554,564607.128556543,2274710.6361891483,0.1007354632120532,0.0410986900514505,0.022872332026781,1.0035390360108751,1.0069846699000835,0.0535487682173735,0.028390145738988,0.0163222482745376,1.00313064953618,1.0052688723379433,0.99928594,32678368169.69976,4417310104.71159,0.05173429573413072,-0.0022747218346117187,1777.05879588,0.99928594,1802.9840919685714,1786.5071502621429,1770.3523057152381,1700.2222625506665,1265038619.0706003,1223951944.6603935,1440755698.1314163,1629600129.8804107,0.0,0.0,0.0,0.0,17403412.664007057,12620765.451772813,14325004.407705162,15238045.461244753,11920733.562449234,7702749.870816396,7203709.610247609,7916775.099559041,3987960.9372998546,3877701.1280247173,5222002.78164704,9030782.49131757,2235222.566537193,2001087.4330586155,2651987.4014769364,3149114.708292227,0.0991747641102931,0.09905687704907788,0.10020710136781007,0.10013692181761966,0.03961602590477844,0.039504033196624,0.040596746299419596,0.04053007572673869,0.02106917270380546,0.020896626309149298,0.02233862464548318,0.022293883262392507,1.003369215779784,1.0031645632772395,1.0029544521161942,1.0026609328006815,1.006661361011345,1.0062777562636935,1.005888280513796,1.0053729055130616,1.0004222614285714,1.0016438878571428,1.0021287485714285,1.0000347456666667
2023-04-05,1873.5083572,0.0,1266851128.6407475,12677016.135858506,23082737.436382502,712586.2393673904,3747402.858745123,0.1012948858904242,0.041630141595903,0.0235762296204615,1.00360520872324,1.0071031796449936,0.0536947951229531,0.0295583609836255,0.0177035488315728,1.0031754986975856,1.0053457561978192,1.00059933,32706455680.73284,4018146686.9509335,0.05285316420030493,-0.0008287953944547598,1794.26035296,0.99928594,1816.7626007285714,1790.8736714292859,1778.2066497019048,1710.5392745246668,1399678803.1771514,1210911800.2580123,1353309836.607572,1642262399.0526738,0.0,0.0,0.0,0.0,18628732.622540537,13248958.708624873,14605399.816888696,15520700.096952144,14022630.19601515,9173398.557021692,8209590.420982854,8314507.780318455,1822302.3704247863,3822060.115180567,4615587.611362031,8980089.068330493,2614001.6269686194,2192175.443848724,2448034.505551013,3250404.736861578,0.09930338548256577,0.09927388953775965,0.09997323190009758,0.10033328337686896,0.03973821620843748,0.039710195060871686,0.04037457030509271,0.04071661920802554,0.0212288598051041,0.021157161989672872,0.02202890909225972,0.022519931210087517,1.0034282997168027,1.0032228129887668,1.0030156421961356,1.0027228012476328,1.0067719478871664,1.0063874157683899,1.00600000953037,1.0054850498032608,1.000303692857143,1.001419219285714,1.0021187242857144,1.0000279526666667
2023-04-06,1911.28071414,0.0,1241094913.5798657,7419513.030604686,550092.0263876485,7525834.901633472,1908029.4756627227,0.1011184429435673,0.0414625207963889,0.0233442462571279,1.003667232063309,1.0072131792926369,0.0539641728947115,0.0317133831576926,0.0203781756706684,1.0032275942822717,1.005429093408593,0.99982465,32640958002.783737,4095750674.256897,0.06315276028487635,2.5925217968633146e-05,1794.26035296,0.99928594,1833.4726409457144,1802.5589496457144,1790.1700491466665,1722.020506507333,1156286122.9411676,1276500575.662598,1300802912.3160224,1655641494.2126458,0.0,0.0,0.0,0.0,18774312.790169742,13232563.03391617,14119148.396561813,15205934.182817617,13683474.968775107,8964312.759488082,8182326.016381703,8253385.972997475,2064678.9105848346,4021179.9433118785,4122416.9929064647,9220405.386412447,2737953.1944130016,2221541.2428037203,2294309.900346811,3290082.5251634335,0.09937899944662842,0.0994604920566663,0.09971407606506584,0.10050640251483871,0.03981004947429701,0.03988746745383299,0.04012837226181256,0.04088108238909678,0.021321910697353032,0.021380628748571058,0.021684558183731977,0.022719111164262472,1.0034873466636522,1.0032815259935919,1.0030760795796936,1.0027852883968162,1.006882146610387,1.0064972473863423,1.0061113424371981,1.0055978115925888,1.0003073957142858,1.0010455942857142,1.0019628295238094,1.0000081883333332
2023-04-07,1872.68463636,0.0,798398552.619236,4475768.50216727,5038197.972128196,11246920.794880869,498999.87750185194,0.1010302816475861,0.0413787675652068,0.0232352660291047,1.0037365996660712,1.0073366655963016,0.053792158055209,0.0303372644416721,0.0186586832363544,1.0032827502078947,1.0055162734659846,1.00011835,32758616583.242805,3784131943.892214,0.0427801583577288,-0.0002355566153138375,1795.92810607,0.99928594,1844.6761100028573,1806.020835420714,1799.1464056333334,1732.3320557563336,1049989965.5911579,1226393638.375006,1299378993.2697098,1645228942.4436462,0.0,0.0,0.0,0.0,13151237.824016858,13042567.065639937,12788712.212827703,15194802.918608675,13910723.825323757,9251700.578270743,8348984.278913628,8369259.707064478,3251294.201538784,4065623.4419281227,4021091.6144631826,9459461.449145827,2754335.1963549145,1904685.4134669134,2046056.2213628665,3212425.316064672,0.09948254296009178,0.09964520805033242,0.09966146853487859,0.1007056900504558,0.03990841581208719,0.04006294764781581,0.04007839510813468,0.04107040554793304,0.0214429000120846,0.021601363851708966,0.02161715164958199,0.022946369156964276,1.0035460306614283,1.0033411505200591,1.0031362534042605,1.0028483676332458,1.0069916092208255,1.00660809479117,1.0062229017960345,1.0057109414769776,1.0002737328571427,1.0008315399999999,1.001776767142857,0.9999912553333333
2023-04-08,1866.13054113,0.0,616737343.7781247,4882779.03014572,843032.3634291192,2367849.973006716,1480586.299048487,0.1005518888106031,0.040924294370073,0.0226588614782403,1.0038014303164446,1.0074528612764777,0.0536256955122283,0.0290055640978265,0.0170405065685317,1.003337114033928,1.005607531600277,1.0006478,32617421143.53653,2740756188.7555103,0.022685857420108833,0.00041702380094964546,1795.92810607,0.99928594,1850.6558502657142,1814.2332659364288,1802.594980827143,1743.3892247196668,997793645.2691565,1146377063.5611415,1232696055.3572917,1629163175.0651617,0.0,0.0,0.0,0.0,9267223.714594796,12335794.752622208,12658029.982236534,15293555.901753,13958289.862163277,8392155.069890138,8238846.700261363,7384805.4798719045,3557836.8244636892,4215947.415778106,3928159.3208711566,9413991.978910081,2288439.1540588173,1780473.7076194256,2071281.65525055,3245832.230572986,0.10005895497104852,0.09975662727945747,0.09961576066108759,0.10068048088375588,0.040456007222496114,0.04016879591548461,0.040034972628033225,0.041046456839568105,0.022110079682812568,0.02173524245690828,0.021561167571606695,0.02290746540434144,1.0036067885656987,1.003401180427848,1.003196112989552,1.0029118134946324,1.0071037546824058,1.006719082330156,1.0063340521369446,1.0058243926569321,1.0003333214285715,1.0008599242857144,1.0016905633333333,0.9999847953333333
2023-04-09,1853.23347203,0.0,454702680.06170785,7315141.552247867,18845667.024474535,169418.66546627463,2571345.4956844877,0.0983844872261392,0.0388652628648322,0.0200871253783714,1.0038575628525024,1.0075599283141496,0.0537553898153054,0.0300431185224438,0.0182776829683899,1.0033849721810149,1.0056873578676278,1.00027217,32622414240.880203,2115280262.050732,0.015987475518281263,-0.00021556483884901706,1795.92810607,0.99928594,1854.854841587143,1821.2158199950002,1806.625278752381,1757.152281521,950627702.3326322,1111128641.3471155,1172899567.1216352,1595501185.293461,0.0,0.0,0.0,0.0,10226763.857661577,11982037.976724623,12220642.05020878,15349092.654176455,15147115.63496384,9456295.294036167,9089912.879761674,7994286.067089968,3484170.966207077,4202647.060992347,3924197.881097758,9204351.033429274,2620706.990592245,1941413.2314540746,2123183.661907695,3265988.851535584,0.10035575168991125,0.09968572593223315,0.09945975647286884,0.1005169861941936,0.04073796410541567,0.0401014396356215,0.03988676864922542,0.04089113688448392,0.022443399623622413,0.021653043170609614,0.02137360285735736,0.022706580343283336,1.003668686417845,1.0034612928909967,1.0032559371586938,1.002974844888784,1.0072168250306022,1.0068303062269253,1.006445555640163,1.0059376700128477,1.0003025114285715,1.0004129314285712,1.00150661,0.9999434893333333
2023-04-10,1858.61915108,0.0,648779246.2375362,4696871.262231855,8494781.104267422,5266459.623778029,474127.4770477899,0.1002272339602563,0.0406158722622435,0.0222543049238845,1.0039111921014454,1.007660886646068,0.0537164352626564,0.0297314821012518,0.0179029331285654,1.003433782446001,1.0057658397005589,1.00036494,32618005274.64544,2334441684.1786027,0.03431188107236581,-0.0010030265156710473,1811.21806418,0.99928594,1863.8107051600002,1826.874573704286,1809.2110479580952,1771.567704007333,921335601.5431664,1088881879.1324382,1136838282.9552822,1525172730.4987798,0.0,0.0,0.0,0.0,7856718.068325706,12144156.399533067,10600745.19506237,12939158.284692602,8195036.440676461,10029362.928637061,8371396.743133843,8150666.544152352,3979096.7609556145,4433160.989435642,3923623.15894316,7177335.72161239,1850743.1599828016,1897452.470067313,2009222.2990304867,2883868.51602924,0.10047752624151848,0.09973913910577968,0.09949784935856666,0.10048873701967867,0.040853649929442556,0.04015218215049068,0.03992295689063835,0.04086430016869474,0.022575480816281614,0.021717243201401,0.021417022457877733,0.02267182328017696,1.0037311802476983,1.003521311055729,1.0033150407778917,1.0030373597240982,1.0073301958101015,1.0069414398164764,1.006555945231972,1.0060503719080403,1.0001590257142856,1.000453377857143,1.0014651652380953,1.0001728646666666
2023-04-11,1910.62537901,0.0,755139287.5198525,3070672.2741470993,5390568.303093143,2420252.9763800753,2122846.4887268245,0.1006555510910327,0.041022773536481,0.0227744047159131,1.0039699450803348,1.0077670607124671,0.0536592989143173,0.0292743913145386,0.0173547202874115,1.003477920633668,1.0058395874573085,1.00036872,32369910064.417004,3351236611.590677,0.053431029457980124,0.001083553722370946,1853.23347203,0.99982465,1878.0117501357142,1840.4979210521428,1817.0086835533334,1786.2938500173334,825957593.2052958,1045498106.137948,1091287160.8420277,1391695811.2023318,0.0,0.0,0.0,0.0,6362537.398200429,11882975.031103743,10534689.43391535,12434051.126612987,8892153.747166082,10406443.654807657,8099217.8295996245,8003657.650470812,4244189.0249304045,4116074.981115129,3999863.7603266127,6169904.491705945,1829048.2817738983,2032135.424155546,1943741.0492970434,2808457.860740444,0.10046611022422984,0.09982043716726145,0.0995266214407952,0.1005267589799531,0.04084280471301834,0.0402294153088984,0.03995029036875545,0.040900421030955474,0.022561491200443342,0.0218153319521244,0.021451581272913984,0.02271717768145852,1.0037927386861925,1.0035809772329882,1.0033739550802236,1.0030997114285123,1.0074419659261564,1.0070516634687507,1.0066658261511814,1.0061627389509307,1.0003137085714287,1.000367985,1.0012004947619046,1.0013325473333332
2023-04-12,1895.34095497,0.0,945702006.886507,8092816.726390252,2074074.9531436835,3709817.790590564,4269018.878851972,0.1008500184762071,0.0412075175523968,0.0230124076554541,1.0040393529531544,1.0078918703163156,0.0537452501187539,0.0299620009500316,0.0181835063300485,1.0035270768255315,1.0059219393502143,1.00040473,32413088278.6763,3845052927.429685,0.01158594583353946,-0.00019448344023969487,1853.23347203,0.99982465,1881.1306926742857,1848.9466467014286,1820.959345177619,1796.6065892616668,780079147.2404044,1089878975.208778,1067300915.9188097,1340162911.0918798,0.0,0.0,0.0,0.0,5707651.7682763925,12168192.195408463,10735189.728508715,12094008.920741832,5890916.249560536,9956773.222787842,8079237.7878679745,7292118.881347618,4672364.96081943,3247333.665622107,4105495.0637268545,4944344.209230831,1903564.8560748764,2258783.2415217482,2095971.9145907748,2578311.14756194,0.10040255773648454,0.09985297160952515,0.09965011227066796,0.1004647219700174,0.04078242984966031,0.0402603230290489,0.04006760665713456,0.04084148587151656,0.022480945205442283,0.021854902505273194,0.02159842306159601,0.022637169242037024,1.003854759290466,1.0036415295036343,1.003433461756,1.003162359001792,1.0075546360220595,1.007163291954613,1.0067764891862796,1.0062756656735916,1.0002859085714284,1.0002948007142858,1.001041449047619,1.0015574673333334
2023-04-13,1918.88288934,0.0,1031643009.1038688,13524245.77513335,2610745.228414707,15520962.805079238,3384552.327791947,0.1019670034643506,0.0422686532911331,0.0244156906024153,1.0041021309478726,1.0080031429628191,0.054028074681773,0.0322245974541847,0.0210678008377088,1.0035851385839247,1.006012461657023,0.99972133,32038453660.274147,4162798530.2830033,0.003969639926628272,-0.00010333812033941936,1853.23347203,0.99972133,1882.216717702857,1857.8446793242856,1829.1115389980953,1804.5901505093332,750157446.6009761,953221784.771072,1101052865.9753907,1267163927.639573,0.0,0.0,0.0,0.0,6579756.446066202,12677034.618117973,11014960.83796618,12232663.8950245,6185295.2784215445,9934385.123598324,8037973.599132568,7273593.274230691,5814526.0898831105,3939602.5002339715,4618961.9921689555,5286738.739492347,2114496.6920933374,2426224.94325317,2185859.7259002593,2538288.1536692292,0.10052378066802502,0.09995139005732671,0.09981492159378587,0.10034763074113928,0.04089759163462377,0.0403538205544604,0.040224175514096586,0.040730249204082324,0.022634008683340482,0.02197795969034676,0.021798422060160867,0.02248232180720399,1.0039168877025466,1.0037021171830993,1.0034933132299102,1.0032244716381484,1.0076674879749425,1.0072748172926649,1.0068873275825425,1.0063880888517316,1.0002711485714284,1.0002892721428573,1.0007874457142858,1.0015675246666667
2023-04-14,2014.71030343,0.0,1413540617.4288783,32169322.255938005,5561342.185476914,5675260.272439013,6244922.956554359,0.1003668752970072,0.0407485315321568,0.0224256774935098,1.0041604679547118,1.0081062420901614,0.0539801940090143,0.0318415520721149,0.0205345658939781,1.0036342032538292,1.0060880410487154,1.0012448,31978840380.67107,4161348771.6357512,0.07310237930706219,0.0011263167004186177,1853.23347203,0.99972133,1902.506098712857,1873.5911043578574,1838.1825898514285,1814.794922841,838034884.4309251,944012425.0110415,1096940720.3936458,1210841474.199153,0.0,0.0,0.0,0.0,10535978.410890592,11843608.117453726,12207037.514056822,13078684.218788957,6260030.16604279,10085376.995683271,8254477.1075280905,7393663.333381845,5018574.586677131,4134934.394107957,4383273.8235111255,5027670.588061896,2935342.846243695,2844839.021299305,2248237.891059174,2478771.7964480575,0.10042900833222802,0.0999557756461599,0.0999064748109643,0.1001529884272933,0.040807557915616625,0.040357986863851905,0.04031115107041608,0.04054533900592863,0.022518353178255495,0.02198062659517005,0.02190702696055781,0.022227169182382506,1.0039774403152093,1.0037617354883188,1.0035532471184425,1.0032858133351565,1.0077774274740654,1.0073845183474457,1.0069978723521351,1.0064997345781723,1.00043207,1.0003529014285715,1.0006983833333334,1.0015820233333335
